Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly) 
 06/22  24:00:00,0.940673033,2.636052889,0,2.249174386,0,0.078836033,0.078836033,0.078836033,0.25392325,0.057862098,0.133100167,0.393551486
 06/23  01:00:00,0.800256569,3.453098634,0,3.145322775,0,0.11026436,0.11026436,0.11026436,0.153412025,0.034958353,0.115864577,0.362357252
 06/23  02:00:00,0.746774814,4.282873591,0,3.996367405,0,0.140119885,0.140119885,0.140119885,0.100511289,0.022903751,0.10168388,0.358156009
 06/23  03:00:00,0.760772196,5.094889015,0,4.803091614,0,0.16843252,0.16843252,0.16843252,0.100511289,0.022903751,0.092410119,0.353114517
 06/23  04:00:00,0.796713446,6.255113872,0,5.903986787,0,0.207083719,0.207083719,0.207083719,0.100511289,0.022903751,0.103039119,0.339775569
 06/23  05:00:00,0.850426061,6.353473547,0,5.733299644,0,0.201114118,0.201114118,0.201114118,0.105801356,0.024109211,0.116839149,0.379162226
 06/23  06:00:00,1.025090122,7.16697452,0,6.045903616,0,0.212091483,0.212091483,0.212091483,0.142831786,0.032547438,0.176134749,0.438084667
 06/23  07:00:00,1.216975513,5.497807866,0,4.238171464,0,0.1486607,0.1486607,0.1486607,0.227472915,0.051834793,0.262609325,0.465497781
 06/23  08:00:00,1.056687786,4.019510557,0,2.800294508,0,0.098198016,0.098198016,0.098198016,0.169282122,0.038574742,0.33368142,0.393551486
 06/23  09:00:00,0.952787672,3.17351348,0,2.067484597,0,0.072483622,0.072483622,0.072483622,0.095221235,0.021698293,0.405040384,0.334944139
 06/23  10:00:00,0.944279334,2.436299698,0,1.458867387,0,0.051137612,0.051137612,0.051137612,0.084641088,0.019287368,0.422991797,0.34282147
 06/23  11:00:00,0.921138441,1.369733212,0,0.507193633,0,0.017776323,0.017776323,0.017776323,0.079351021,0.01808191,0.439602687,0.342926501
 06/23  12:00:00,0.9365532,0.772637845,0,0,0.039480172,0.0109196,0.050399773,0.0109196,0.079351021,0.01808191,0.428170705,0.337149791
 06/23  13:00:00,1.195822613,0.720766254,0,0,0.265895863,0.068268673,0.334164536,0.068268673,0.079351021,0.01808191,0.392016904,0.348808242
 06/23  14:00:00,1.459844581,0.669204913,0,0,0.485667905,0.12207123,0.607739135,0.12207123,0.079351021,0.01808191,0.362823459,0.368449056
 06/23  15:00:00,1.711817124,0.678052749,0,0,0.657207336,0.167326593,0.824533929,0.167326593,0.084641088,0.019287368,0.371024621,0.388930118
 06/23  16:00:00,2.003017928,0.747525811,0,0,0.789076302,0.205930948,0.99500725,0.205930948,0.084641088,0.019287368,0.420646058,0.460036164
 06/23  17:00:00,2.198774054,0.891881429,0,0,0.769345818,0.205500283,0.974846101,0.205500283,0.105801356,0.024109211,0.511746968,0.558870417
 06/23  18:00:00,1.946128067,1.021605193,0,0,0.474241608,0.134468051,0.608709658,0.134468051,0.169282122,0.038574742,0.46939695,0.606764593
 06/23  19:00:00,1.622279624,1.042787763,0,0,0.140031754,0.039705072,0.179736826,0.039705072,0.327984268,0.074738568,0.390119586,0.626300376
 06/23  20:00:00,1.753216452,1.251693581,0,0.284038401,0,0.009959787,0.009959787,0.009959787,0.587197508,0.133806139,0.351021269,0.647831749
 06/23  21:00:00,2.056642772,1.48493553,0,0.610958554,0,0.021428104,0.021428104,0.021428104,0.851700995,0.194079153,0.333327249,0.632707272
 06/23  22:00:00,1.781629078,2.442319662,0,1.720635002,0,0.060365979,0.060365979,0.060365979,0.714159198,0.162737188,0.273439654,0.54752706
 06/23  23:00:00,1.392629669,3.177196154,0,2.618350236,0,0.091878511,0.091878511,0.091878511,0.497266391,0.11331328,0.19098066,0.475790827
 06/23  24:00:00,0.97633042,3.648412575,0,3.262667195,0,0.114493419,0.114493419,0.114493419,0.25392325,0.057862098,0.133100167,0.393551486
 06/24  01:00:00,0.829754272,4.166287946,0,3.851490531,0,0.135157202,0.135157202,0.135157202,0.153412025,0.034958353,0.120469439,0.362357252
 06/24  02:00:00,0.760658835,4.593486896,0,4.30169406,0,0.150957461,0.150957461,0.150957461,0.100511289,0.022903751,0.104730325,0.358156009
 06/24  03:00:00,0.749958377,4.743850871,0,4.446085301,0,0.15602573,0.15602573,0.15602573,0.100511289,0.022903751,0.094003091,0.353114517
 06/24  04:00:00,0.751441691,4.885926039,0,4.522152615,0,0.158695616,0.158695616,0.158695616,0.100511289,0.022903751,0.106155467,0.339775569
 06/24  05:00:00,0.821058231,5.413658643,0,4.75804081,0,0.166966813,0.166966813,0.166966813,0.105801356,0.024109211,0.121618624,0.379162226
 06/24  06:00:00,1.004367615,6.301751421,0,5.100295027,0,0.178972545,0.178972545,0.178972545,0.142831786,0.032547438,0.188531179,0.438084667
 06/24  07:00:00,1.235286374,5.411839168,0,4.054898259,0,0.142283306,0.142283306,0.142283306,0.227472915,0.051834793,0.28729758,0.465497781
 06/24  08:00:00,1.091244674,4.026207925,0,2.705463132,0,0.094911386,0.094911386,0.094911386,0.169282122,0.038574742,0.371524938,0.393551486
 06/24  09:00:00,1.005339819,3.266778671,0,2.067169086,0,0.072499534,0.072499534,0.072499534,0.095221235,0.021698293,0.457576618,0.334944139
 06/24  10:00:00,1.004910013,2.551160307,0,1.493440192,0,0.052366024,0.052366024,0.052366024,0.084641088,0.019287368,0.482394064,0.34282147
 06/24  11:00:00,0.983049023,1.455397276,0,0.526272495,0,0.018450018,0.018450018,0.018450018,0.079351021,0.01808191,0.500839573,0.342926501
 06/24  12:00:00,0.959286979,1.325018823,0,0.495088348,0,0.017354629,0.017354629,0.017354629,0.079351021,0.01808191,0.483949629,0.337149791
 06/24  13:00:00,0.920511425,0.998258519,0,0.228252118,0,0.008000643,0.008000643,0.008000643,0.079351021,0.01808191,0.442869609,0.348808242
 06/24  14:00:00,0.900886238,0.803081787,0,0.089420617,0,0.003134292,0.003134292,0.003134292,0.079351021,0.01808191,0.40846996,0.368449056
 06/24  15:00:00,0.935606288,0.866945159,0,0.145149699,0,0.005087625,0.005087625,0.005087625,0.084641088,0.019287368,0.414260089,0.388930118
 06/24  16:00:00,1.058402259,0.801203523,0,0,0.006612432,0.001874911,0.008487343,0.001874911,0.084641088,0.019287368,0.462550297,0.460036164
 06/24  17:00:00,1.29529186,1.815361344,0,0.859152899,0,0.030119988,0.030119988,0.030119988,0.105801356,0.024109211,0.552990886,0.558870417
 06/24  18:00:00,1.433132341,2.693883804,0,1.587958771,0,0.055685231,0.055685231,0.055685231,0.169282122,0.038574742,0.509425652,0.606764593
 06/24  19:00:00,1.533964599,2.606125066,0,1.467608893,0,0.051469587,0.051469587,0.051469587,0.327984268,0.074738568,0.430071799,0.626300376
 06/24  20:00:00,1.859132603,3.203549835,0,2.144379917,0,0.07521134,0.07521134,0.07521134,0.587197508,0.133806139,0.391685867,0.647831749
 06/24  21:00:00,2.155863451,3.206053455,0,2.255199898,0,0.079107449,0.079107449,0.079107449,0.851700995,0.194079153,0.374868582,0.632707272
 06/24  22:00:00,1.855359968,3.66372973,0,2.881517186,0,0.101088121,0.101088121,0.101088121,0.714159198,0.162737188,0.306448401,0.54752706
 06/24  23:00:00,1.439707356,4.04071454,0,3.44419534,0,0.120832212,0.120832212,0.120832212,0.497266391,0.11331328,0.209104646,0.475790827
 06/24  24:00:00,1.01297834,4.489088867,0,4.089535596,0,0.143472043,0.143472043,0.143472043,0.25392325,0.057862098,0.140769464,0.393551486
 06/25  01:00:00,0.851365859,4.782846938,0,4.468596257,0,0.156768789,0.156768789,0.156768789,0.153412025,0.034958353,0.120469439,0.362357252
 06/25  02:00:00,0.786348166,5.326607936,0,5.035278985,0,0.176646792,0.176646792,0.176646792,0.100511289,0.022903751,0.104730325,0.358156009
 06/25  03:00:00,0.778514863,5.558681049,0,5.261443287,0,0.184582216,0.184582216,0.184582216,0.100511289,0.022903751,0.094003091,0.353114517
 06/25  04:00:00,0.784459182,5.827733687,0,5.464757011,0,0.191713107,0.191713107,0.191713107,0.100511289,0.022903751,0.106155467,0.339775569
 06/25  05:00:00,0.848056436,6.182884829,0,5.529008091,0,0.193965017,0.193965017,0.193965017,0.105801356,0.024109211,0.121618624,0.379162226
 06/25  06:00:00,1.035614107,7.19049701,0,5.992289731,0,0.210219036,0.210219036,0.210219036,0.142831786,0.032547438,0.188531179,0.438084667
 06/25  07:00:00,1.26615933,6.288734877,0,4.935637267,0,0.173156261,0.173156261,0.173156261,0.227472915,0.051834793,0.28729758,0.465497781
 06/25  08:00:00,1.157745487,5.917637843,0,4.601127266,0,0.1614122,0.1614122,0.1614122,0.169282122,0.038574742,0.371524938,0.393551486
 06/25  09:00:00,1.06804471,5.049898826,0,3.854402998,0,0.135204425,0.135204425,0.135204425,0.095221235,0.021698293,0.457576618,0.334944139
 06/25  10:00:00,1.0817878,4.738521154,0,3.684702281,0,0.12924381,0.12924381,0.12924381,0.084641088,0.019287368,0.482394064,0.34282147
 06/25  11:00:00,1.082176871,4.277147345,0,3.35212103,0,0.117577866,0.117577866,0.117577866,0.079351021,0.01808191,0.500839573,0.342926501
 06/25  12:00:00,1.030177911,3.342594499,0,2.516018797,0,0.08824556,0.08824556,0.08824556,0.079351021,0.01808191,0.483949629,0.337149791
 06/25  13:00:00,0.976479618,2.591283875,0,1.824104065,0,0.063968837,0.063968837,0.063968837,0.079351021,0.01808191,0.442869609,0.348808242
 06/25  14:00:00,0.936373402,1.812845177,0,1.101388103,0,0.038621455,0.038621455,0.038621455,0.079351021,0.01808191,0.40846996,0.368449056
 06/25  15:00:00,0.949006258,1.247141768,0,0.527242968,0,0.018487596,0.018487596,0.018487596,0.084641088,0.019287368,0.414260089,0.388930118
 06/25  16:00:00,1.072357219,1.439092581,0,0.640044643,0,0.022442303,0.022442303,0.022442303,0.084641088,0.019287368,0.462550297,0.460036164
 06/25  17:00:00,1.266842731,1.002025458,0,0.047651683,0,0.001670859,0.001670859,0.001670859,0.105801356,0.024109211,0.552990886,0.558870417
 06/25  18:00:00,1.560184367,1.104762044,0,0,0.14236937,0.040367887,0.182737258,0.040367887,0.169282122,0.038574742,0.509425652,0.606764593
 06/25  19:00:00,1.607848519,1.137211899,0,0,0.097662076,0.027691432,0.125353508,0.027691432,0.327984268,0.074738568,0.430071799,0.626300376
 06/25  20:00:00,1.794494304,1.359360774,0,0.301504153,0,0.01057304,0.01057304,0.01057304,0.587197508,0.133806139,0.391685867,0.647831749
 06/25  21:00:00,2.112514357,1.968685179,0,1.019427286,0,0.035758355,0.035758355,0.035758355,0.851700995,0.194079153,0.374868582,0.632707272
 06/25  22:00:00,1.816296397,2.548914825,0,1.767858956,0,0.06202455,0.06202455,0.06202455,0.714159198,0.162737188,0.306448401,0.54752706
 06/25  23:00:00,1.413523875,3.293171165,0,2.69742926,0,0.094648731,0.094648731,0.094648731,0.497266391,0.11331328,0.209104646,0.475790827
 06/25  24:00:00,0.987971135,3.775362868,0,3.376080116,0,0.118464838,0.118464838,0.118464838,0.25392325,0.057862098,0.140769464,0.393551486
 06/26  01:00:00,0.836459091,4.480399777,0,4.173979042,0,0.146466883,0.146466883,0.146466883,0.153412025,0.034958353,0.115864577,0.362357252
 06/26  02:00:00,0.769661163,4.930676836,0,4.645123193,0,0.163006234,0.163006234,0.163006234,0.100511289,0.022903751,0.10168388,0.358156009
 06/26  03:00:00,0.794360738,6.047046098,0,5.756320135,0,0.202021063,0.202021063,0.202021063,0.100511289,0.022903751,0.092410119,0.353114517
 06/26  04:00:00,0.810573574,6.644259708,0,6.29461827,0,0.220943846,0.220943846,0.220943846,0.100511289,0.022903751,0.103039119,0.339775569
 06/26  05:00:00,0.885326535,7.339669537,0,6.723455682,0,0.236014591,0.236014591,0.236014591,0.105801356,0.024109211,0.116839149,0.379162226
 06/26  06:00:00,1.047021124,7.778794091,0,6.666062973,0,0.234022485,0.234022485,0.234022485,0.142831786,0.032547438,0.176134749,0.438084667
 06/26  07:00:00,1.235905412,6.024257516,0,4.774237848,0,0.167590599,0.167590599,0.167590599,0.227472915,0.051834793,0.262609325,0.465497781
 06/26  08:00:00,1.069473946,4.372393727,0,3.162490307,0,0.110984176,0.110984176,0.110984176,0.169282122,0.038574742,0.33368142,0.393551486
 06/26  09:00:00,0.957040031,3.284874611,0,2.187119219,0,0.076735981,0.076735981,0.076735981,0.095221235,0.021698293,0.405040384,0.334944139
 06/26  10:00:00,0.960346787,2.885834212,0,1.915687941,0,0.067205064,0.067205064,0.067205064,0.084641088,0.019287368,0.422991797,0.34282147
 06/26  11:00:00,0.934925203,1.756013302,0,0.899741866,0,0.031563084,0.031563084,0.031563084,0.079351021,0.01808191,0.439602687,0.342926501
 06/26  12:00:00,0.904221431,1.282108022,0,0.51507866,0,0.018068004,0.018068004,0.018068004,0.079351021,0.01808191,0.428170705,0.337149791
 06/26  13:00:00,0.868152133,0.900535325,0,0.185131951,0,0.006494056,0.006494056,0.006494056,0.079351021,0.01808191,0.392016904,0.348808242
 06/26  14:00:00,0.985969185,0.664440605,0,0,0.104292341,0.029571399,0.13386374,0.029571399,0.079351021,0.01808191,0.362823459,0.368449056
 06/26  15:00:00,1.291182138,0.673098726,0,0,0.315331324,0.08856762,0.403898944,0.08856762,0.084641088,0.019287368,0.371024621,0.388930118
 06/26  16:00:00,1.721938803,0.742292354,0,0,0.559248661,0.154679465,0.713928126,0.154679465,0.084641088,0.019287368,0.420646058,0.460036164
 06/26  17:00:00,2.02457252,0.885587228,0,0,0.627177142,0.173467425,0.800644567,0.173467425,0.105801356,0.024109211,0.511746968,0.558870417
 06/26  18:00:00,2.272730121,1.015215512,0,0,0.732667342,0.20264437,0.935311713,0.20264437,0.169282122,0.038574742,0.46939695,0.606764593
 06/26  19:00:00,2.331243176,1.03698918,0,0,0.693824708,0.19487567,0.888700378,0.19487567,0.327984268,0.074738568,0.390119586,0.626300376
 06/26  20:00:00,2.39030358,0.962623929,0,0,0.504109907,0.142937008,0.647046915,0.142937008,0.587197508,0.133806139,0.351021269,0.647831749
 06/26  21:00:00,2.31287646,0.869278046,0,0,0.216324437,0.061337354,0.277661792,0.061337354,0.851700995,0.194079153,0.333327249,0.632707272
 06/26  22:00:00,1.73646342,1.151105589,0,0.433057053,0,0.01520032,0.01520032,0.01520032,0.714159198,0.162737188,0.273439654,0.54752706
 06/26  23:00:00,1.358144737,2.191126278,0,1.634724702,0,0.057393579,0.057393579,0.057393579,0.497266391,0.11331328,0.19098066,0.475790827
 06/26  24:00:00,0.948816612,2.861546422,0,2.476968614,0,0.086979611,0.086979611,0.086979611,0.25392325,0.057862098,0.133100167,0.393551486
 06/27  01:00:00,0.814520867,3.852106032,0,3.545766622,0,0.124528659,0.124528659,0.124528659,0.153412025,0.034958353,0.115864577,0.362357252
 06/27  02:00:00,0.753513858,4.466649001,0,4.181187031,0,0.146858929,0.146858929,0.146858929,0.100511289,0.022903751,0.10168388,0.358156009
 06/27  03:00:00,0.762271901,5.128680821,0,4.837857946,0,0.169932226,0.169932226,0.169932226,0.100511289,0.022903751,0.092410119,0.353114517
 06/27  04:00:00,0.786551176,5.955275349,0,5.605727959,0,0.196921449,0.196921449,0.196921449,0.100511289,0.022903751,0.103039119,0.339775569
 06/27  05:00:00,0.862978821,6.696940868,0,6.081705838,0,0.213666877,0.213666877,0.213666877,0.105801356,0.024109211,0.116839149,0.379162226
 06/27  06:00:00,1.014607303,6.848497718,0,5.737962792,0,0.201608664,0.201608664,0.201608664,0.142831786,0.032547438,0.176134749,0.438084667
 06/27  07:00:00,1.206936507,5.193221889,0,3.94578251,0,0.138621694,0.138621694,0.138621694,0.227472915,0.051834793,0.262609325,0.465497781
 06/27  08:00:00,1.04417498,3.647020467,0,2.439596901,0,0.08568521,0.08568521,0.08568521,0.169282122,0.038574742,0.33368142,0.393551486
 06/27  09:00:00,0.926690677,2.416724281,0,1.321062097,0,0.046386627,0.046386627,0.046386627,0.095221235,0.021698293,0.405040384,0.334944139
 06/27  10:00:00,0.92259214,1.807477371,0,0.838899928,0,0.029450417,0.029450417,0.029450417,0.084641088,0.019287368,0.422991797,0.34282147
 06/27  11:00:00,0.904334944,0.882739356,0,0.027712891,0,0.000972825,0.000972825,0.000972825,0.079351021,0.01808191,0.439602687,0.342926501
 06/27  12:00:00,1.015148037,0.766039364,0,0,0.10141234,0.027582269,0.128994609,0.027582269,0.079351021,0.01808191,0.428170705,0.337149791
 06/27  13:00:00,1.188960532,0.714709384,0,0,0.259348437,0.067954018,0.327302455,0.067954018,0.079351021,0.01808191,0.392016904,0.348808242
 06/27  14:00:00,1.415802032,0.663917261,0,0,0.448535299,0.115161287,0.563696586,0.115161287,0.079351021,0.01808191,0.362823459,0.368449056
 06/27  15:00:00,1.696941813,0.672757818,0,0,0.644248128,0.165410491,0.809658618,0.165410491,0.084641088,0.019287368,0.371024621,0.388930118
 06/27  16:00:00,2.089720303,0.741342783,0,0,0.860720044,0.220989582,1.081709626,0.220989582,0.084641088,0.019287368,0.420646058,0.460036164
 06/27  17:00:00,2.489489628,0.884551253,0,0,1.008302304,0.257259371,1.265561675,0.257259371,0.105801356,0.024109211,0.511746968,0.558870417
 06/27  18:00:00,2.618539855,1.01374591,0,0,1.019392711,0.261728736,1.281121447,0.261728736,0.169282122,0.038574742,0.46939695,0.606764593
 06/27  19:00:00,2.662421349,1.03538071,0,0,0.966609295,0.253269255,1.219878551,0.253269255,0.327984268,0.074738568,0.390119586,0.626300376
 06/27  20:00:00,2.625219897,0.961064778,0,0,0.688564895,0.193398338,0.881963232,0.193398338,0.587197508,0.133806139,0.351021269,0.647831749
 06/27  21:00:00,2.668866292,0.868153223,0,0,0.493673725,0.139977898,0.633651624,0.139977898,0.851700995,0.194079153,0.333327249,0.632707272
 06/27  22:00:00,1.940068315,0.717436792,0,0,0.170469674,0.048335541,0.218805215,0.048335541,0.714159198,0.162737188,0.273439654,0.54752706
 06/27  23:00:00,1.302537417,0.607402207,0,0.05086877,0,0.001786259,0.001786259,0.001786259,0.497266391,0.11331328,0.19098066,0.475790827
 06/27  24:00:00,0.899907115,1.46915495,0,1.084037175,0,0.038070115,0.038070115,0.038070115,0.25392325,0.057862098,0.133100167,0.393551486
 06/28  01:00:00,0.759978425,2.299662978,0,1.992575205,0,0.069986216,0.069986216,0.069986216,0.153412025,0.034958353,0.115864577,0.362357252
 06/28  02:00:00,0.694104486,2.775935856,0,2.489602961,0,0.087449557,0.087449557,0.087449557,0.100511289,0.022903751,0.10168388,0.358156009
 06/28  03:00:00,0.716824436,3.83510015,0,3.543622488,0,0.12448476,0.12448476,0.12448476,0.100511289,0.022903751,0.092410119,0.353114517
 06/28  04:00:00,0.728527964,4.303828971,0,3.953633891,0,0.138898236,0.138898236,0.138898236,0.100511289,0.022903751,0.103039119,0.339775569
 06/28  05:00:00,0.805544121,5.061897553,0,4.446710725,0,0.156232177,0.156232177,0.156232177,0.105801356,0.024109211,0.116839149,0.379162226
 06/28  06:00:00,0.970524495,5.592227372,0,4.483310391,0,0.157525856,0.157525856,0.157525856,0.142831786,0.032547438,0.176134749,0.438084667
 06/28  07:00:00,1.160305797,3.863805616,0,2.618406492,0,0.091990983,0.091990983,0.091990983,0.227472915,0.051834793,0.262609325,0.465497781
 06/28  08:00:00,1.014527253,2.800728727,0,1.595430363,0,0.056037484,0.056037484,0.056037484,0.169282122,0.038574742,0.33368142,0.393551486
 06/28  09:00:00,0.901721908,1.703666325,0,0.609916555,0,0.021417858,0.021417858,0.021417858,0.095221235,0.021698293,0.405040384,0.334944139
 06/28  10:00:00,0.89432741,1.000850576,0,0.033768423,0,0.001185687,0.001185687,0.001185687,0.084641088,0.019287368,0.422991797,0.34282147
 06/28  11:00:00,1.057814375,0.853682871,0,0,0.121893289,0.032558967,0.154452256,0.032558967,0.079351021,0.01808191,0.439602687,0.342926501
 06/28  12:00:00,1.240757855,0.764990121,0,0,0.282159954,0.072444473,0.354604428,0.072444473,0.079351021,0.01808191,0.428170705,0.337149791
 06/28  13:00:00,1.515064065,0.713929419,0,0,0.524465962,0.128940026,0.653405988,0.128940026,0.079351021,0.01808191,0.392016904,0.348808242
 06/28  14:00:00,1.699398985,0.663398977,0,0,0.680092667,0.167200872,0.847293539,0.167200872,0.079351021,0.01808191,0.362823459,0.368449056
 06/28  15:00:00,2.036178325,0.671834848,0,0,0.922177638,0.226717493,1.148895131,0.226717493,0.084641088,0.019287368,0.371024621,0.388930118
 06/28  16:00:00,2.482137539,0.740584758,0,0,1.188529171,0.285597691,1.474126862,0.285597691,0.084641088,0.019287368,0.420646058,0.460036164
 06/28  17:00:00,2.919731239,0.883466767,0,0,1.367257952,0.328545334,1.695803286,0.328545334,0.105801356,0.024109211,0.511746968,0.558870417
 06/28  18:00:00,2.964099698,1.01228371,0,0,1.305679751,0.321001539,1.62668129,0.321001539,0.169282122,0.038574742,0.46939695,0.606764593
 06/28  19:00:00,2.93919844,1.033880344,0,0,1.190894005,0.305761636,1.496655642,0.305761636,0.327984268,0.074738568,0.390119586,0.626300376
 06/28  20:00:00,2.904497685,0.959850412,0,0,0.912938689,0.248302332,1.16124102,0.248302332,0.587197508,0.133806139,0.351021269,0.647831749
 06/28  21:00:00,2.824100472,0.866819392,0,0,0.614615632,0.174270171,0.788885803,0.174270171,0.851700995,0.194079153,0.333327249,0.632707272
 06/28  22:00:00,2.167115392,0.716572024,0,0,0.347360527,0.098491765,0.445852292,0.098491765,0.714159198,0.162737188,0.273439654,0.54752706
 06/28  23:00:00,1.502849279,0.556161092,0,0,0.157453289,0.044644832,0.202098121,0.044644832,0.497266391,0.11331328,0.19098066,0.475790827
 06/28  24:00:00,0.869744702,0.61057755,0,0.225199442,0,0.007907701,0.007907701,0.007907701,0.25392325,0.057862098,0.133100167,0.393551486
 06/29  01:00:00,0.734124763,1.564145694,0,1.256721249,0,0.044132554,0.044132554,0.044132554,0.153412025,0.034958353,0.115864577,0.362357252
 06/29  02:00:00,0.666433363,1.98879339,0,1.702096949,0,0.059778434,0.059778434,0.059778434,0.100511289,0.022903751,0.10168388,0.358156009
 06/29  03:00:00,0.686639951,2.976615769,0,2.684800621,0,0.094300275,0.094300275,0.094300275,0.100511289,0.022903751,0.092410119,0.353114517
 06/29  04:00:00,0.71656252,3.963488444,0,3.613382484,0,0.126932792,0.126932792,0.126932792,0.100511289,0.022903751,0.103039119,0.339775569
 06/29  05:00:00,0.78062751,4.352463742,0,3.737932403,0,0.131315566,0.131315566,0.131315566,0.105801356,0.024109211,0.116839149,0.379162226
 06/29  06:00:00,0.976834909,5.77041994,0,4.663635963,0,0.16383627,0.16383627,0.16383627,0.142831786,0.032547438,0.176134749,0.438084667
 06/29  07:00:00,1.162646159,3.927792384,0,2.685181647,0,0.094331346,0.094331346,0.094331346,0.227472915,0.051834793,0.262609325,0.465497781
 06/29  08:00:00,1.005296525,2.535494955,0,1.332783134,0,0.046806755,0.046806755,0.046806755,0.169282122,0.038574742,0.33368142,0.393551486
 06/29  09:00:00,0.900351445,1.662370689,0,0.571005189,0,0.020047395,0.020047395,0.020047395,0.095221235,0.021698293,0.405040384,0.334944139
 06/29  10:00:00,0.899289009,1.140040146,0,0.175123279,0,0.006147287,0.006147287,0.006147287,0.084641088,0.019287368,0.422991797,0.34282147
 06/29  11:00:00,1.06941322,0.851904797,0,0,0.130545228,0.035505872,0.166051101,0.035505872,0.079351021,0.01808191,0.439602687,0.342926501
 06/29  12:00:00,1.249762743,0.763488685,0,0,0.288117325,0.075491991,0.363609316,0.075491991,0.079351021,0.01808191,0.428170705,0.337149791
 06/29  13:00:00,1.479315028,0.712521823,0,0,0.493593616,0.124063335,0.617656951,0.124063335,0.079351021,0.01808191,0.392016904,0.348808242
 06/29  14:00:00,1.716412475,0.662064134,0,0,0.693748796,0.170558233,0.864307029,0.170558233,0.079351021,0.01808191,0.362823459,0.368449056
 06/29  15:00:00,2.01389038,0.670671103,0,0,0.904287889,0.222319296,1.126607185,0.222319296,0.084641088,0.019287368,0.371024621,0.388930118
 06/29  16:00:00,2.407428979,0.739315853,0,0,1.123263759,0.276154543,1.399418302,0.276154543,0.084641088,0.019287368,0.420646058,0.460036164
 06/29  17:00:00,2.840337711,0.881615702,0,0,1.297435155,0.318974604,1.616409758,0.318974604,0.105801356,0.024109211,0.511746968,0.558870417
 06/29  18:00:00,2.976075826,1.010166127,0,0,1.315292567,0.323364851,1.638657417,0.323364851,0.169282122,0.038574742,0.46939695,0.606764593
 06/29  19:00:00,3.03346465,1.031888458,0,0,1.271367331,0.31955452,1.590921852,0.31955452,0.327984268,0.074738568,0.390119586,0.626300376
 06/29  20:00:00,2.966645772,0.95804303,0,0,0.961797962,0.261591145,1.223389107,0.261591145,0.587197508,0.133806139,0.351021269,0.647831749
 06/29  21:00:00,2.88726802,0.865231334,0,0,0.663829045,0.188224307,0.852053351,0.188224307,0.851700995,0.194079153,0.333327249,0.632707272
 06/29  22:00:00,2.226450778,0.715398557,0,0,0.393588328,0.11159935,0.505187679,0.11159935,0.714159198,0.162737188,0.273439654,0.54752706
 06/29  23:00:00,1.4045838,0.555198864,0,0,0.080895314,0.022937328,0.103832642,0.022937328,0.497266391,0.11331328,0.19098066,0.475790827
 06/29  24:00:00,0.87753037,0.831894359,0,0.447067458,0,0.01569337,0.01569337,0.01569337,0.25392325,0.057862098,0.133100167,0.393551486
 06/30  01:00:00,0.739694388,1.722939441,0,1.415776779,0,0.04970218,0.04970218,0.04970218,0.153412025,0.034958353,0.115864577,0.362357252
 06/30  02:00:00,0.672192152,2.153217121,0,1.866700861,0,0.065537223,0.065537223,0.065537223,0.100511289,0.022903751,0.10168388,0.358156009
 06/30  03:00:00,0.673269535,2.596935327,0,2.30504238,0,0.080929859,0.080929859,0.080929859,0.100511289,0.022903751,0.092410119,0.353114517
 06/30  04:00:00,0.702613432,3.567854995,0,3.217740564,0,0.112983705,0.112983705,0.112983705,0.100511289,0.022903751,0.103039119,0.339775569
 06/30  05:00:00,0.770370959,4.061262657,0,3.447531764,0,0.121059016,0.121059016,0.121059016,0.105801356,0.024109211,0.116839149,0.379162226
 06/30  06:00:00,0.927958578,4.378607024,0,3.27377257,0,0.114959939,0.114959939,0.114959939,0.142831786,0.032547438,0.176134749,0.438084667
 06/30  07:00:00,1.134462364,3.124330946,0,1.883928486,0,0.066147551,0.066147551,0.066147551,0.227472915,0.051834793,0.262609325,0.465497781
 06/30  08:00:00,0.987595505,2.029586335,0,0.829135868,0,0.029105735,0.029105735,0.029105735,0.169282122,0.038574742,0.33368142,0.393551486
 06/30  09:00:00,0.910571394,1.089473375,0,0,0.02379543,0.006471914,0.030267344,0.006471914,0.095221235,0.021698293,0.405040384,0.334944139
 06/30  10:00:00,1.094876653,0.963414936,0,0,0.159851043,0.041883887,0.201734931,0.041883887,0.084641088,0.019287368,0.422991797,0.34282147
 06/30  11:00:00,1.322446148,0.850716522,0,0,0.336383983,0.082700046,0.419084029,0.082700046,0.079351021,0.01808191,0.439602687,0.342926501
 06/30  12:00:00,1.631932448,0.762616241,0,0,0.604009061,0.141769961,0.745779021,0.141769961,0.079351021,0.01808191,0.428170705,0.337149791
 06/30  13:00:00,2.005346776,0.712026435,0,0,0.930479191,0.213209508,1.143688699,0.213209508,0.079351021,0.01808191,0.392016904,0.348808242
 06/30  14:00:00,2.232919313,0.661707964,0,0,1.128489408,0.252324459,1.380813867,0.252324459,0.079351021,0.01808191,0.362823459,0.368449056
