Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly) 
 07/05  21:00:00,1.433450143,0.403331149,0,0,0.660093714,0.125195413,0.785289127,0.125195413,0.170865326,0.028537519,0.069806371,0.369129799
 07/05  22:00:00,1.237576688,0.331557134,0,0,0.569534428,0.110568539,0.680102967,0.110568539,0.142925087,0.023871008,0.06142109,0.319434536
 07/05  23:00:00,1.073427145,0.261618107,0,0,0.516270712,0.100236102,0.616506813,0.100236102,0.098865467,0.016512276,0.054137921,0.277582668
 07/05  24:00:00,0.848948272,0.186704689,0,0,0.415849903,0.084524656,0.500374559,0.084524656,0.051581982,0.008615098,0.048951485,0.229603147
 07/06  01:00:00,0.72910771,0.155063434,0,0,0.351877003,0.073157377,0.425034381,0.073157377,0.031164105,0.005204958,0.046478249,0.211404019
 07/06  02:00:00,0.674395447,0.141886526,0,0,0.320712544,0.066682755,0.387395299,0.066682755,0.020417869,0.003410144,0.044397178,0.208952957
 07/06  03:00:00,0.641558884,0.144382806,0,0,0.29723626,0.061805893,0.359042153,0.061805893,0.020417869,0.003410144,0.042855035,0.206011684
 07/06  04:00:00,0.576481249,0.173851617,0,0,0.247716028,0.05381893,0.301534958,0.05381893,0.020417869,0.003410144,0.043066713,0.198229565
 07/06  05:00:00,0.593173344,0.290894802,0,0,0.239920736,0.052127145,0.292047881,0.052127145,0.021492492,0.003589625,0.045013082,0.221208263
 07/06  06:00:00,0.655308519,0.520222214,0,0,0.248301983,0.055099774,0.303401757,0.055099774,0.0300895,0.005025476,0.051385391,0.255584395
 07/06  07:00:00,0.778247404,0.59678536,0,0,0.301425885,0.062666865,0.36409275,0.062666865,0.04943272,0.008256138,0.060066228,0.271577568
 07/06  08:00:00,0.783890303,0.571455044,0,0,0.359716746,0.073094369,0.432811116,0.073094369,0.037611862,0.006281842,0.067760335,0.229603147
 07/06  09:00:00,0.807937812,0.520511004,0,0,0.425515477,0.082561695,0.508077172,0.082561695,0.020417869,0.003410144,0.070799781,0.195410845
 07/06  10:00:00,0.856199151,0.458548725,0,0,0.470386976,0.089145825,0.559532801,0.089145825,0.017193996,0.0028717,0.06677207,0.200006585
 07/06  11:00:00,0.911219365,0.427005363,0,0,0.519269759,0.096118862,0.615388621,0.096118862,0.017193996,0.0028717,0.065875187,0.200067861
 07/06  12:00:00,1.010682138,0.404927627,0,0,0.608920784,0.107564695,0.716485479,0.107564695,0.017193996,0.0028717,0.067611311,0.196697652
 07/06  13:00:00,1.082294405,0.367351105,0,0,0.665264864,0.117488219,0.782753083,0.117488219,0.017193996,0.0028717,0.06615428,0.203499347
 07/06  14:00:00,1.20000154,0.346314461,0,0,0.760651133,0.131242639,0.891893772,0.131242639,0.017193996,0.0028717,0.063262016,0.214958057
 07/06  15:00:00,1.401680323,0.373541675,0,0,0.926737819,0.152722759,1.079460578,0.152722759,0.017193996,0.0028717,0.065425069,0.22690698
 07/06  16:00:00,1.499983986,0.462810272,0,0,0.963772913,0.162498678,1.126271591,0.162498678,0.018268618,0.003051181,0.074179406,0.268391189
 07/06  17:00:00,1.867630765,0.623010267,0,0,1.212071101,0.20437348,1.416444581,0.20437348,0.021492492,0.003589625,0.090229667,0.326052401
 07/06  18:00:00,1.711852178,0.617041337,0,0,1.007585389,0.177893284,1.185478673,0.177893284,0.034387997,0.0057434,0.092425611,0.353994497
 07/06  19:00:00,1.482323556,0.527010454,0,0,0.794708707,0.150482417,0.945191124,0.150482417,0.065552101,0.010948358,0.085418042,0.365391931
 07/06  20:00:00,1.427975622,0.456334172,0,0,0.691707435,0.134057099,0.825764534,0.134057099,0.118208714,0.019742939,0.076483817,0.377953619
 07/06  21:00:00,1.385650743,0.402667818,0,0,0.615434359,0.122055368,0.737489727,0.122055368,0.170865326,0.028537519,0.069806371,0.369129799
 07/06  22:00:00,1.236355892,0.331043282,0,0,0.566526698,0.112355473,0.678882171,0.112355473,0.142925087,0.023871008,0.06142109,0.319434536
 07/06  23:00:00,1.026036769,0.261272948,0,0,0.471308523,0.097807914,0.569116437,0.097807914,0.098865467,0.016512276,0.054137921,0.277582668
 07/06  24:00:00,0.819226055,0.186545571,0,0,0.388274099,0.082378243,0.470652342,0.082378243,0.051581982,0.008615098,0.048951485,0.229603147
 07/07  01:00:00,0.701137782,0.15499128,0,0,0.326318746,0.070745706,0.397064452,0.070745706,0.031164105,0.005204958,0.046478249,0.211404019
 07/07  02:00:00,0.627085179,0.141835322,0,0,0.278436388,0.061648643,0.340085031,0.061648643,0.020417869,0.003410144,0.044397178,0.208952957
 07/07  03:00:00,0.575257505,0.144322958,0,0,0.23878339,0.053957383,0.292740773,0.053957383,0.020417869,0.003410144,0.042855035,0.206011684
 07/07  04:00:00,0.544640018,0.173724457,0,0,0.219983346,0.049710382,0.269693728,0.049710382,0.020417869,0.003410144,0.043066713,0.198229565
 07/07  05:00:00,0.581561748,0.290464531,0,0,0.229595632,0.050840654,0.280436286,0.050840654,0.021492492,0.003589625,0.045013082,0.221208263
 07/07  06:00:00,0.687253691,0.519229914,0,0,0.274548675,0.060798255,0.33534693,0.060798255,0.0300895,0.005025476,0.051385391,0.255584395
 07/07  07:00:00,0.773988052,0.59566048,0,0,0.296834992,0.062998405,0.359833397,0.062998405,0.04943272,0.008256138,0.060066228,0.271577568
 07/07  08:00:00,0.745525196,0.570409517,0,0,0.326633447,0.067812561,0.394446009,0.067812561,0.037611862,0.006281842,0.067760335,0.229603147
 07/07  09:00:00,0.75748225,0.519608718,0,0,0.380402255,0.077219356,0.457621611,0.077219356,0.020417869,0.003410144,0.070799781,0.195410845
 07/07  10:00:00,0.836926873,0.457791005,0,0,0.452536735,0.087723788,0.540260522,0.087723788,0.017193996,0.0028717,0.06677207,0.200006585
 07/07  11:00:00,0.930799465,0.426369256,0,0,0.535854659,0.099114062,0.634968721,0.099114062,0.017193996,0.0028717,0.065875187,0.200067861
 07/07  12:00:00,0.985689052,0.404386263,0,0,0.583552305,0.107940089,0.691492394,0.107940089,0.017193996,0.0028717,0.067611311,0.196697652
 07/07  13:00:00,1.073501319,0.366868133,0,0,0.6555355,0.118424497,0.773959996,0.118424497,0.017193996,0.0028717,0.06615428,0.203499347
 07/07  14:00:00,1.205566722,0.345882682,0,0,0.762862641,0.134596312,0.897458953,0.134596312,0.017193996,0.0028717,0.063262016,0.214958057
 07/07  15:00:00,1.316262718,0.37309867,0,0,0.844962025,0.149080948,0.994042973,0.149080948,0.017193996,0.0028717,0.065425069,0.22690698
 07/07  16:00:00,1.396343164,0.462297519,0,0,0.866155515,0.156475254,1.022630769,0.156475254,0.018268618,0.003051181,0.074179406,0.268391189
 07/07  17:00:00,1.709318478,0.622339401,0,0,1.065625301,0.192506993,1.258132294,0.192506993,0.021492492,0.003589625,0.090229667,0.326052401
 07/07  18:00:00,1.627990203,0.616243556,0,0,0.930333181,0.171283517,1.101616698,0.171283517,0.034387997,0.0057434,0.092425611,0.353994497
 07/07  19:00:00,1.429846967,0.52620397,0,0,0.745718215,0.14699632,0.892714535,0.14699632,0.065552101,0.010948358,0.085418042,0.365391931
 07/07  20:00:00,1.405854142,0.455601205,0,0,0.670554932,0.133088121,0.803643053,0.133088121,0.118208714,0.019742939,0.076483817,0.377953619
 07/07  21:00:00,1.40454629,0.402025499,0,0,0.631130339,0.125254935,0.756385274,0.125254935,0.170865326,0.028537519,0.069806371,0.369129799
 07/07  22:00:00,1.22952295,0.330544611,0,0,0.558603928,0.113445301,0.672049229,0.113445301,0.142925087,0.023871008,0.06142109,0.319434536
 07/07  23:00:00,1.065682098,0.260938777,0,0,0.506003105,0.10275866,0.608761766,0.10275866,0.098865467,0.016512276,0.054137921,0.277582668
 07/07  24:00:00,0.885358733,0.186393526,0,0,0.445485624,0.091299397,0.536785021,0.091299397,0.051581982,0.008615098,0.048951485,0.229603147
 07/08  01:00:00,0.782111371,0.157410594,0,0,0.395641496,0.082196518,0.477838013,0.082196518,0.031164105,0.005204958,0.046678277,0.211404019
 07/08  02:00:00,0.731568378,0.143772613,0,0,0.367995845,0.076452933,0.444448778,0.076452933,0.020417869,0.003410144,0.04451663,0.208952957
 07/08  03:00:00,0.638070484,0.146441317,0,0,0.29093268,0.06452114,0.355453819,0.06452114,0.020417869,0.003410144,0.042954967,0.206011684
 07/08  04:00:00,0.583019965,0.178100229,0,0,0.251082262,0.056830536,0.307912798,0.056830536,0.020417869,0.003410144,0.043227588,0.198229565
 07/08  05:00:00,0.604314243,0.303988926,0,0,0.246985349,0.055903307,0.302888656,0.055903307,0.021492492,0.003589625,0.045313206,0.221208263
 07/08  06:00:00,0.723295271,0.550578061,0,0,0.303487125,0.067301021,0.370788147,0.067301021,0.0300895,0.005025476,0.051985754,0.255584395
 07/08  07:00:00,0.797047906,0.631834389,0,0,0.313640863,0.068108016,0.381748879,0.068108016,0.04943272,0.008256138,0.061210601,0.271577568
 07/08  08:00:00,0.662325483,0.606050275,0,0,0.251344419,0.058047971,0.30939239,0.058047971,0.037611862,0.006281842,0.069614241,0.229603147
 07/08  09:00:00,0.629997847,0.550654892,0,0,0.269453351,0.058538345,0.327991696,0.058538345,0.020417869,0.003410144,0.072945293,0.195410845
 07/08  10:00:00,0.607925907,0.483513924,0,0,0.252124493,0.057117962,0.309242455,0.057117962,0.017193996,0.0028717,0.068789171,0.200006585
 07/08  11:00:00,0.656020599,0.447250102,0,0,0.294438176,0.063984875,0.35842305,0.063984875,0.017193996,0.0028717,0.067641992,0.200067861
 07/08  12:00:00,0.72446939,0.422277612,0,0,0.354907446,0.073798787,0.428706233,0.073798787,0.017193996,0.0028717,0.069177809,0.196697652
 07/08  13:00:00,0.792701185,0.382159791,0,0,0.408594878,0.083061423,0.491656301,0.083061423,0.017193996,0.0028717,0.067657842,0.203499347
 07/08  14:00:00,0.915230721,0.359929814,0,0,0.507396948,0.098442268,0.605839216,0.098442268,0.017193996,0.0028717,0.064545752,0.214958057
 07/08  15:00:00,0.958901332,0.387390567,0,0,0.534256224,0.101222203,0.635478428,0.101222203,0.017193996,0.0028717,0.066628229,0.22690698
 07/08  16:00:00,1.055465244,0.480756865,0,0,0.572097206,0.108402378,0.680499585,0.108402378,0.018268618,0.003051181,0.075432671,0.268391189
 07/08  17:00:00,1.323253436,0.645592092,0,0,0.729240024,0.141467342,0.870707366,0.141467342,0.021492492,0.003589625,0.091589552,0.326052401
 07/08  18:00:00,1.227717503,0.647594679,0,0,0.579100698,0.120452278,0.699552975,0.120452278,0.034387997,0.0057434,0.094216634,0.353994497
 07/08  19:00:00,1.148204546,0.561763672,0,0,0.502184115,0.106822678,0.609006792,0.106822678,0.065552101,0.010948358,0.087483363,0.365391931
 07/08  20:00:00,1.12386764,0.489395695,0,0,0.425371851,0.094454525,0.519826376,0.094454525,0.118208714,0.019742939,0.078313993,0.377953619
 07/08  21:00:00,1.131418185,0.429875599,0,0,0.394227164,0.0875046,0.481731763,0.0875046,0.170865326,0.028537519,0.071331778,0.369129799
 07/08  22:00:00,0.959898144,0.352966018,0,0,0.326062349,0.075335057,0.401397405,0.075335057,0.142925087,0.023871008,0.062448108,0.319434536
 07/08  23:00:00,0.804049849,0.275139887,0,0,0.281479441,0.065023392,0.346502833,0.065023392,0.098865467,0.016512276,0.054764604,0.277582668
 07/08  24:00:00,0.642692646,0.191365907,0,0,0.238665307,0.055125188,0.293790494,0.055125188,0.051581982,0.008615098,0.049279924,0.229603147
 07/09  01:00:00,0.547333369,0.157328855,0,0,0.196755674,0.046304338,0.243060011,0.046304338,0.031164105,0.005204958,0.046678277,0.211404019
 07/09  02:00:00,0.528127749,0.1437112,0,0,0.196502398,0.044505752,0.241008149,0.044505752,0.020417869,0.003410144,0.04451663,0.208952957
 07/09  03:00:00,0.49384578,0.146376702,0,0,0.171594948,0.039634167,0.211229115,0.039634167,0.020417869,0.003410144,0.042954967,0.206011684
 07/09  04:00:00,0.432406683,0.177963577,0,0,0.126495715,0.030803801,0.157299516,0.030803801,0.020417869,0.003410144,0.043227588,0.198229565
 07/09  05:00:00,0.466152997,0.303549168,0,0,0.132896695,0.031830716,0.164727411,0.031830716,0.021492492,0.003589625,0.045313206,0.221208263
 07/09  06:00:00,0.576667611,0.549568923,0,0,0.182099331,0.042061155,0.224160486,0.042061155,0.0300895,0.005025476,0.051985754,0.255584395
 07/09  07:00:00,0.745254728,0.630690152,0,0,0.273171785,0.056783915,0.3299557,0.056783915,0.04943272,0.008256138,0.061210601,0.271577568
 07/09  08:00:00,0.792576366,0.604982401,0,0,0.366810121,0.072833152,0.439643274,0.072833152,0.037611862,0.006281842,0.069614241,0.229603147
 07/09  09:00:00,0.817875996,0.54973071,0,0,0.432057212,0.083812633,0.515869846,0.083812633,0.020417869,0.003410144,0.072945293,0.195410845
 07/09  10:00:00,0.91055987,0.482737106,0,0,0.516338869,0.095537549,0.611876418,0.095537549,0.017193996,0.0028717,0.068789171,0.200006585
 07/09  11:00:00,0.986965661,0.44660075,0,0,0.583870909,0.105497203,0.689368112,0.105497203,0.017193996,0.0028717,0.067641992,0.200067861
 07/09  12:00:00,1.085523158,0.421723186,0,0,0.671313632,0.118446369,0.789760001,0.118446369,0.017193996,0.0028717,0.069177809,0.196697652
 07/09  13:00:00,1.173956514,0.381666721,0,0,0.741993742,0.130917888,0.87291163,0.130917888,0.017193996,0.0028717,0.067657842,0.203499347
 07/09  14:00:00,1.358601352,0.359486475,0,0,0.898072952,0.151136895,1.049209847,0.151136895,0.017193996,0.0028717,0.064545752,0.214958057
 07/09  15:00:00,1.498703068,0.386936721,0,0,1.005979479,0.169300685,1.175280164,0.169300685,0.017193996,0.0028717,0.066628229,0.22690698
 07/09  16:00:00,1.650937334,0.480221389,0,0,1.09216556,0.183806115,1.275971674,0.183806115,0.018268618,0.003051181,0.075432671,0.268391189
 07/09  17:00:00,1.828213717,0.644335948,0,0,1.169352295,0.206315352,1.375667648,0.206315352,0.021492492,0.003589625,0.091589552,0.326052401
 07/09  18:00:00,1.769797616,0.64658034,0,0,1.051623848,0.190009241,1.241633088,0.190009241,0.034387997,0.0057434,0.094216634,0.353994497
 07/09  19:00:00,1.530692466,0.560912386,0,0,0.830405147,0.161089566,0.991494713,0.161089566,0.065552101,0.010948358,0.087483363,0.365391931
 07/09  20:00:00,1.489399208,0.488624635,0,0,0.741556286,0.143801657,0.885357943,0.143801657,0.118208714,0.019742939,0.078313993,0.377953619
 07/09  21:00:00,1.427677401,0.429204144,0,0,0.649179967,0.128811011,0.777990978,0.128811011,0.170865326,0.028537519,0.071331778,0.369129799
 07/09  22:00:00,1.256870848,0.352442676,0,0,0.582762705,0.115607404,0.698370109,0.115607404,0.142925087,0.023871008,0.062448108,0.319434536
 07/09  23:00:00,1.054078929,0.274790157,0,0,0.495892799,0.100639114,0.596531913,0.100639114,0.098865467,0.016512276,0.054764604,0.277582668
 07/09  24:00:00,0.870229547,0.191206987,0,0,0.433383157,0.087944239,0.521327396,0.087944239,0.051581982,0.008615098,0.049279924,0.229603147
 07/10  01:00:00,0.75162341,0.154779364,0,0,0.370630029,0.076920052,0.447550081,0.076920052,0.031164105,0.005204958,0.046478249,0.211404019
 07/10  02:00:00,0.694543806,0.141679188,0,0,0.337502661,0.070040996,0.407543657,0.070040996,0.020417869,0.003410144,0.044397178,0.208952957
 07/10  03:00:00,0.664248301,0.144146314,0,0,0.31612805,0.06560352,0.38173157,0.06560352,0.020417869,0.003410144,0.042855035,0.206011684
 07/10  04:00:00,0.615112635,0.173359924,0,0,0.280630056,0.059536289,0.340166344,0.059536289,0.020417869,0.003410144,0.043066713,0.198229565
 07/10  05:00:00,0.617638044,0.289259625,0,0,0.260123223,0.056389359,0.316512581,0.056389359,0.021492492,0.003589625,0.045013082,0.221208263
 07/10  06:00:00,0.749462683,0.516463285,0,0,0.327976928,0.069578994,0.397555922,0.069578994,0.0300895,0.005025476,0.051385391,0.255584395
 07/10  07:00:00,0.864956082,0.592532602,0,0,0.376474975,0.074326453,0.450801428,0.074326453,0.04943272,0.008256138,0.060066228,0.271577568
 07/10  08:00:00,0.8978646,0.567500301,0,0,0.459723783,0.08706163,0.546785413,0.08706163,0.037611862,0.006281842,0.067760335,0.229603147
 07/10  09:00:00,0.980212976,0.517094764,0,0,0.578238011,0.102114327,0.680352337,0.102114327,0.020417869,0.003410144,0.070799781,0.195410845
 07/10  10:00:00,1.088926735,0.455676324,0,0,0.67796007,0.114300314,0.792260385,0.114300314,0.017193996,0.0028717,0.06677207,0.200006585
 07/10  11:00:00,1.144879156,0.42459126,0,0,0.726573728,0.122474684,0.849048412,0.122474684,0.017193996,0.0028717,0.065875187,0.200067861
 07/10  12:00:00,1.249623033,0.402869946,0,0,0.820302189,0.135124186,0.955426375,0.135124186,0.017193996,0.0028717,0.067611311,0.196697652
 07/10  13:00:00,1.383966359,0.36551447,0,0,0.934030095,0.150394941,1.084425036,0.150394941,0.017193996,0.0028717,0.06615428,0.203499347
 07/10  14:00:00,1.482828965,0.34466896,0,0,1.011805613,0.162915584,1.174721196,0.162915584,0.017193996,0.0028717,0.063262016,0.214958057
 07/10  15:00:00,1.614428535,0.371844307,0,0,1.113006597,0.179202194,1.29220879,0.179202194,0.017193996,0.0028717,0.065425069,0.22690698
 07/10  16:00:00,1.739226866,0.460848183,0,0,1.176149649,0.189364823,1.365514472,0.189364823,0.018268618,0.003051181,0.074179406,0.268391189
 07/10  17:00:00,1.939218622,0.618914329,0,0,1.281717085,0.206315352,1.488032437,0.206315352,0.021492492,0.003589625,0.090229667,0.326052401
 07/10  18:00:00,1.906628963,0.61348191,0,0,1.181235242,0.199020216,1.380255459,0.199020216,0.034387997,0.0057434,0.092425611,0.353994497
 07/10  19:00:00,1.643098316,0.523937992,0,0,0.933333371,0.172632512,1.105965883,0.172632512,0.065552101,0.010948358,0.085418042,0.365391931
 07/10  20:00:00,1.635681411,0.453549663,0,0,0.875302642,0.158167681,1.033470323,0.158167681,0.118208714,0.019742939,0.076483817,0.377953619
 07/10  21:00:00,1.542162001,0.400233472,0,0,0.751671024,0.142329962,0.894000986,0.142329962,0.170865326,0.028537519,0.069806371,0.369129799
 07/10  22:00:00,1.363664805,0.32915325,0,0,0.677835049,0.128356035,0.806191084,0.128356035,0.142925087,0.023871008,0.06142109,0.319434536
 07/10  23:00:00,1.156660542,0.25999821,0,0,0.586137878,0.113602332,0.69974021,0.113602332,0.098865467,0.016512276,0.054137921,0.277582668
 07/10  24:00:00,0.907314867,0.185948325,0,0,0.464493059,0.094248095,0.558741154,0.094248095,0.051581982,0.008615098,0.048951485,0.229603147
 07/11  01:00:00,0.776195326,0.154710649,0,0,0.390985223,0.081136774,0.472121996,0.081136774,0.031164105,0.005204958,0.046478249,0.211404019
 07/11  02:00:00,0.738265049,0.141628845,0,0,0.375144131,0.07612077,0.451264901,0.07612077,0.020417869,0.003410144,0.044397178,0.208952957
 07/11  03:00:00,0.707521598,0.14409174,0,0,0.353312565,0.071692301,0.425004866,0.071692301,0.020417869,0.003410144,0.042855035,0.206011684
 07/11  04:00:00,0.621395895,0.173245935,0,0,0.284728061,0.061721543,0.346449604,0.061721543,0.020417869,0.003410144,0.043066713,0.198229565
 07/11  05:00:00,0.620763044,0.288889511,0,0,0.261900305,0.057737276,0.319637582,0.057737276,0.021492492,0.003589625,0.045013082,0.221208263
 07/11  06:00:00,0.762613942,0.515618042,0,0,0.338826249,0.071880931,0.41070718,0.071880931,0.0300895,0.005025476,0.051385391,0.255584395
 07/11  07:00:00,0.871138558,0.591578682,0,0,0.381350584,0.07563332,0.456983903,0.07563332,0.04943272,0.008256138,0.060066228,0.271577568
 07/11  08:00:00,0.88737333,0.566613789,0,0,0.449230876,0.087063267,0.536294143,0.087063267,0.037611862,0.006281842,0.067760335,0.229603147
 07/11  09:00:00,0.932662348,0.516329893,0,0,0.534019059,0.09878265,0.632801709,0.09878265,0.020417869,0.003410144,0.070799781,0.195410845
 07/11  10:00:00,1.038515237,0.455034072,0,0,0.630549747,0.111299139,0.741848886,0.111299139,0.017193996,0.0028717,0.06677207,0.200006585
 07/11  11:00:00,1.135980721,0.424052135,0,0,0.716595533,0.123554443,0.840149976,0.123554443,0.017193996,0.0028717,0.065875187,0.200067861
 07/11  12:00:00,1.240308003,0.402411072,0,0,0.809722538,0.136388806,0.946111344,0.136388806,0.017193996,0.0028717,0.067611311,0.196697652
 07/11  13:00:00,1.407388895,0.365104766,0,0,0.954320265,0.153527307,1.107847572,0.153527307,0.017193996,0.0028717,0.06615428,0.203499347
 07/11  14:00:00,1.438501665,0.344299692,0,0,0.967455393,0.162938503,1.130393896,0.162938503,0.017193996,0.0028717,0.063262016,0.214958057
 07/11  15:00:00,1.592177419,0.371467543,0,0,1.090494733,0.179462941,1.269957674,0.179462941,0.017193996,0.0028717,0.065425069,0.22690698
 07/11  16:00:00,1.730124574,0.46041147,0,0,1.16472963,0.191682549,1.356412179,0.191682549,0.018268618,0.003051181,0.074179406,0.268391189
 07/11  17:00:00,1.882682954,0.618630714,0,0,1.225181417,0.206315352,1.43149677,0.206315352,0.021492492,0.003589625,0.090229667,0.326052401
 07/11  18:00:00,1.740229422,0.613107853,0,0,1.024385524,0.189470393,1.213855917,0.189470393,0.034387997,0.0057434,0.092425611,0.353994497
 07/11  19:00:00,1.563881364,0.523255311,0,0,0.86328697,0.163461962,1.026748932,0.163461962,0.065552101,0.010948358,0.085418042,0.365391931
 07/11  20:00:00,1.492807302,0.452934139,0,0,0.746013154,0.144583059,0.890596213,0.144583059,0.118208714,0.019742939,0.076483817,0.377953619
 07/11  21:00:00,1.398324367,0.399689681,0,0,0.623617971,0.126545379,0.750163351,0.126545379,0.170865326,0.028537519,0.069806371,0.369129799
 07/11  22:00:00,1.201909503,0.328731273,0,0,0.533680429,0.110755353,0.644435782,0.110755353,0.142925087,0.023871008,0.06142109,0.319434536
 07/11  23:00:00,0.976169452,0.259713277,0,0,0.426732327,0.092516792,0.51924912,0.092516792,0.098865467,0.016512276,0.054137921,0.277582668
 07/11  24:00:00,0.750088283,0.185816188,0,0,0.327513473,0.074001097,0.40151457,0.074001097,0.051581982,0.008615098,0.048951485,0.229603147
 07/12  01:00:00,0.631636959,0.154649095,0,0,0.266225432,0.061338196,0.327563629,0.061338196,0.031164105,0.005204958,0.046478249,0.211404019
 07/12  02:00:00,0.558688136,0.141583156,0,0,0.220039609,0.051648378,0.271687987,0.051648378,0.020417869,0.003410144,0.044397178,0.208952957
 07/12  03:00:00,0.522815019,0.144037228,0,0,0.194617608,0.045680679,0.240298287,0.045680679,0.020417869,0.003410144,0.042855035,0.206011684
 07/12  04:00:00,0.516889382,0.173139329,0,0,0.19735372,0.044589371,0.241943091,0.044589371,0.020417869,0.003410144,0.043066713,0.198229565
 07/12  05:00:00,0.537104939,0.288542559,0,0,0.192277986,0.04370149,0.235979477,0.04370149,0.021492492,0.003589625,0.045013082,0.221208263
 07/12  06:00:00,0.67940928,0.514812772,0,0,0.269150204,0.058352314,0.327502518,0.058352314,0.0300895,0.005025476,0.051385391,0.255584395
 07/12  07:00:00,0.827920588,0.590669972,0,0,0.345285264,0.06848067,0.413765934,0.06848067,0.04943272,0.008256138,0.060066228,0.271577568
 07/12  08:00:00,0.938825755,0.565768141,0,0,0.497806324,0.089940244,0.587746568,0.089940244,0.037611862,0.006281842,0.067760335,0.229603147
 07/12  09:00:00,1.021052105,0.515599358,0,0,0.615136968,0.106054498,0.721191466,0.106054498,0.020417869,0.003410144,0.070799781,0.195410845
 07/12  10:00:00,1.110826495,0.454419894,0,0,0.696799283,0.11736086,0.814160144,0.11736086,0.017193996,0.0028717,0.06677207,0.200006585
 07/12  11:00:00,1.21997305,0.423535874,0,0,0.793553539,0.130588767,0.924142305,0.130588767,0.017193996,0.0028717,0.065875187,0.200067861
 07/12  12:00:00,1.300350903,0.401971112,0,0,0.863989159,0.142165085,1.006154244,0.142165085,0.017193996,0.0028717,0.067611311,0.196697652
 07/12  13:00:00,1.443092006,0.364707937,0,0,0.985125863,0.15842482,1.143550683,0.15842482,0.017193996,0.0028717,0.06615428,0.203499347
 07/12  14:00:00,1.570242547,0.343945293,0,0,1.087287502,0.174847276,1.262134779,0.174847276,0.017193996,0.0028717,0.063262016,0.214958057
 07/12  15:00:00,1.544592675,0.371106492,0,0,1.048303002,0.174069928,1.22237293,0.174069928,0.017193996,0.0028717,0.065425069,0.22690698
 07/12  16:00:00,1.576318824,0.459990567,0,0,1.025799929,0.176806501,1.20260643,0.176806501,0.018268618,0.003051181,0.074179406,0.268391189
 07/12  17:00:00,1.854427487,0.618992408,0,0,1.19692595,0.206315352,1.403241303,0.206315352,0.021492492,0.003589625,0.090229667,0.326052401
 07/12  18:00:00,1.655299086,0.612653501,0,0,0.952710387,0.176215194,1.128925581,0.176215194,0.034387997,0.0057434,0.092425611,0.353994497
 07/12  19:00:00,1.392612275,0.522608235,0,0,0.711096177,0.144383666,0.855479843,0.144383666,0.065552101,0.010948358,0.085418042,0.365391931
 07/12  20:00:00,1.240840649,0.452342213,0,0,0.522754045,0.115875516,0.638629561,0.115875516,0.118208714,0.019742939,0.076483817,0.377953619
 07/12  21:00:00,1.217977339,0.399170729,0,0,0.46644352,0.103372803,0.569816323,0.103372803,0.170865326,0.028537519,0.069806371,0.369129799
 07/12  22:00:00,1.046900098,0.328328573,0,0,0.399149967,0.09027641,0.489426377,0.09027641,0.142925087,0.023871008,0.06142109,0.319434536
 07/12  23:00:00,0.860508536,0.259441419,0,0,0.327955632,0.075632572,0.403588204,0.075632572,0.098865467,0.016512276,0.054137921,0.277582668
 07/12  24:00:00,0.691931794,0.185690113,0,0,0.279015836,0.064342245,0.343358082,0.064342245,0.051581982,0.008615098,0.048951485,0.229603147
 07/13  01:00:00,0.605481541,0.15459253,0,0,0.244928836,0.056479375,0.301408211,0.056479375,0.031164105,0.005204958,0.046478249,0.211404019
 07/13  02:00:00,0.539807656,0.141541946,0,0,0.204717686,0.048089822,0.252807508,0.048089822,0.020417869,0.003410144,0.044397178,0.208952957
 07/13  03:00:00,0.507698678,0.143989124,0,0,0.182281105,0.042900841,0.225181947,0.042900841,0.020417869,0.003410144,0.042855035,0.206011684
 07/13  04:00:00,0.482289092,0.173040635,0,0,0.167895811,0.03944699,0.207342801,0.03944699,0.020417869,0.003410144,0.043066713,0.198229565
 07/13  05:00:00,0.50791388,0.288208396,0,0,0.167444356,0.039344062,0.206788418,0.039344062,0.021492492,0.003589625,0.045013082,0.221208263
 07/13  06:00:00,0.648332692,0.514047841,0,0,0.242643604,0.053782326,0.29642593,0.053782326,0.0300895,0.005025476,0.051385391,0.255584395
 07/13  07:00:00,0.736285683,0.58980525,0,0,0.264665009,0.05746602,0.322131029,0.05746602,0.04943272,0.008256138,0.060066228,0.271577568
 07/13  08:00:00,0.742386012,0.564964429,0,0,0.322722193,0.068584632,0.391306825,0.068584632,0.037611862,0.006281842,0.067760335,0.229603147
 07/13  09:00:00,0.819070633,0.514905888,0,0,0.434867729,0.084342265,0.519209994,0.084342265,0.020417869,0.003410144,0.070799781,0.195410845
 07/13  10:00:00,0.889513493,0.453837871,0,0,0.498414347,0.094432796,0.592847142,0.094432796,0.017193996,0.0028717,0.06677207,0.200006585
 07/13  11:00:00,0.99190281,0.423047585,0,0,0.589546211,0.106525855,0.696072066,0.106525855,0.017193996,0.0028717,0.065875187,0.200067861
